Provider_ID,Measure,Rate,Footnote,Start_Quarter,End_Quarter
100167,Air Embolism,0.000,,3Q2021,2Q2023
100167,Blood Incompatibility,0.000,,3Q2021,2Q2023
100167,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
100168,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100168,Air Embolism,0.000,,3Q2021,2Q2023
100168,Blood Incompatibility,0.000,,3Q2021,2Q2023
100168,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.192,,3Q2021,2Q2023
100173,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100173,Air Embolism,0.000,,3Q2021,2Q2023
100173,Blood Incompatibility,0.000,,3Q2021,2Q2023
100173,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.590,,3Q2021,2Q2023
100175,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100175,Air Embolism,0.000,,3Q2021,2Q2023
100175,Blood Incompatibility,0.000,,3Q2021,2Q2023
100175,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
100176,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100176,Air Embolism,0.000,,3Q2021,2Q2023
100176,Blood Incompatibility,0.000,,3Q2021,2Q2023
100176,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.439,,3Q2021,2Q2023
100177,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100177,Air Embolism,0.000,,3Q2021,2Q2023
100177,Blood Incompatibility,0.000,,3Q2021,2Q2023
100177,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
100179,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100179,Air Embolism,0.000,,3Q2021,2Q2023
100179,Blood Incompatibility,0.000,,3Q2021,2Q2023
100179,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.131,,3Q2021,2Q2023
100180,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100180,Air Embolism,0.000,,3Q2021,2Q2023
100180,Blood Incompatibility,0.000,,3Q2021,2Q2023
100180,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.954,,3Q2021,2Q2023
100181,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100181,Air Embolism,0.000,,3Q2021,2Q2023
100181,Blood Incompatibility,0.000,,3Q2021,2Q2023
100181,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.551,,3Q2021,2Q2023
100183,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100183,Air Embolism,0.000,,3Q2021,2Q2023
100183,Blood Incompatibility,0.000,,3Q2021,2Q2023
100183,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
100187,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100187,Air Embolism,0.000,,3Q2021,2Q2023
100187,Blood Incompatibility,0.000,,3Q2021,2Q2023
100187,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.294,,3Q2021,2Q2023
100189,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100189,Air Embolism,0.000,,3Q2021,2Q2023
100189,Blood Incompatibility,0.000,,3Q2021,2Q2023
100189,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.743,,3Q2021,2Q2023
100191,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100191,Air Embolism,0.000,,3Q2021,2Q2023
100191,Blood Incompatibility,0.000,,3Q2021,2Q2023
100191,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.352,,3Q2021,2Q2023
100200,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100200,Air Embolism,0.000,,3Q2021,2Q2023
100200,Blood Incompatibility,0.000,,3Q2021,2Q2023
100200,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.481,,3Q2021,2Q2023
100204,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100204,Air Embolism,0.000,,3Q2021,2Q2023
100204,Blood Incompatibility,0.000,,3Q2021,2Q2023
100204,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.172,,3Q2021,2Q2023
100206,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100206,Air Embolism,0.000,,3Q2021,2Q2023
100206,Blood Incompatibility,0.000,,3Q2021,2Q2023
100206,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
100209,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100209,Air Embolism,0.000,,3Q2021,2Q2023
100209,Blood Incompatibility,0.000,,3Q2021,2Q2023
100209,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
100211,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100211,Air Embolism,0.000,,3Q2021,2Q2023
100211,Blood Incompatibility,0.000,,3Q2021,2Q2023
100211,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
100212,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100212,Air Embolism,0.000,,3Q2021,2Q2023
100212,Blood Incompatibility,0.000,,3Q2021,2Q2023
100212,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.098,,3Q2021,2Q2023
100213,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100213,Air Embolism,0.000,,3Q2021,2Q2023
100213,Blood Incompatibility,0.000,,3Q2021,2Q2023
100213,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
100217,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100217,Air Embolism,0.000,,3Q2021,2Q2023
100217,Blood Incompatibility,0.000,,3Q2021,2Q2023
100217,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.328,,3Q2021,2Q2023
100220,Foreign Object Retained After Surgery,0.058,,3Q2021,2Q2023
100220,Air Embolism,0.000,,3Q2021,2Q2023
100220,Blood Incompatibility,0.000,,3Q2021,2Q2023
100220,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.813,,3Q2021,2Q2023
100223,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100223,Air Embolism,0.000,,3Q2021,2Q2023
100223,Blood Incompatibility,0.000,,3Q2021,2Q2023
100223,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.231,,3Q2021,2Q2023
100224,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100224,Air Embolism,0.000,,3Q2021,2Q2023
100224,Blood Incompatibility,0.000,,3Q2021,2Q2023
100224,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.326,,3Q2021,2Q2023
100226,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100226,Air Embolism,0.000,,3Q2021,2Q2023
100226,Blood Incompatibility,0.000,,3Q2021,2Q2023
100226,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.246,,3Q2021,2Q2023
100228,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100228,Air Embolism,0.000,,3Q2021,2Q2023
100228,Blood Incompatibility,0.000,,3Q2021,2Q2023
100228,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
100230,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100230,Air Embolism,0.000,,3Q2021,2Q2023
100230,Blood Incompatibility,0.000,,3Q2021,2Q2023
100230,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
100231,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100231,Air Embolism,0.000,,3Q2021,2Q2023
100231,Blood Incompatibility,0.000,,3Q2021,2Q2023
100231,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.390,,3Q2021,2Q2023
100232,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100232,Air Embolism,0.000,,3Q2021,2Q2023
100232,Blood Incompatibility,0.000,,3Q2021,2Q2023
100232,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.315,,3Q2021,2Q2023
100236,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100236,Air Embolism,0.000,,3Q2021,2Q2023
100236,Blood Incompatibility,0.000,,3Q2021,2Q2023
100236,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
100238,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100238,Air Embolism,0.000,,3Q2021,2Q2023
100238,Blood Incompatibility,0.000,,3Q2021,2Q2023
100238,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",1.451,,3Q2021,2Q2023
100242,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100242,Air Embolism,0.000,,3Q2021,2Q2023
100242,Blood Incompatibility,0.000,,3Q2021,2Q2023
100242,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
100243,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100243,Air Embolism,0.000,,3Q2021,2Q2023
100243,Blood Incompatibility,0.000,,3Q2021,2Q2023
100243,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.138,,3Q2021,2Q2023
100244,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100244,Air Embolism,0.000,,3Q2021,2Q2023
100244,Blood Incompatibility,0.000,,3Q2021,2Q2023
100244,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.216,,3Q2021,2Q2023
100246,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100246,Air Embolism,0.000,,3Q2021,2Q2023
100246,Blood Incompatibility,0.000,,3Q2021,2Q2023
100246,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.119,,3Q2021,2Q2023
100248,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100248,Air Embolism,0.000,,3Q2021,2Q2023
100248,Blood Incompatibility,0.000,,3Q2021,2Q2023
100248,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.150,,3Q2021,2Q2023
100249,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100249,Air Embolism,0.000,,3Q2021,2Q2023
100249,Blood Incompatibility,0.000,,3Q2021,2Q2023
100249,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.231,,3Q2021,2Q2023
100252,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100252,Air Embolism,0.000,,3Q2021,2Q2023
100252,Blood Incompatibility,0.000,,3Q2021,2Q2023
100252,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
100253,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100253,Air Embolism,0.000,,3Q2021,2Q2023
100253,Blood Incompatibility,0.000,,3Q2021,2Q2023
100253,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",1.067,,3Q2021,2Q2023
100254,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100254,Air Embolism,0.000,,3Q2021,2Q2023
100254,Blood Incompatibility,0.000,,3Q2021,2Q2023
100254,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
100256,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100256,Air Embolism,0.000,,3Q2021,2Q2023
100256,Blood Incompatibility,0.000,,3Q2021,2Q2023
100256,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.818,,3Q2021,2Q2023
100258,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100258,Air Embolism,0.000,,3Q2021,2Q2023
100258,Blood Incompatibility,0.000,,3Q2021,2Q2023
100258,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.479,,3Q2021,2Q2023
100259,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100259,Air Embolism,0.000,,3Q2021,2Q2023
100259,Blood Incompatibility,0.000,,3Q2021,2Q2023
100259,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.220,,3Q2021,2Q2023
100260,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100260,Air Embolism,0.000,,3Q2021,2Q2023
100260,Blood Incompatibility,0.000,,3Q2021,2Q2023
100260,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
100264,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100264,Air Embolism,0.000,,3Q2021,2Q2023
100264,Blood Incompatibility,0.000,,3Q2021,2Q2023
100264,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.197,,3Q2021,2Q2023
100265,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100265,Air Embolism,0.000,,3Q2021,2Q2023
100265,Blood Incompatibility,0.000,,3Q2021,2Q2023
100265,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.209,,3Q2021,2Q2023
100266,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100266,Air Embolism,0.000,,3Q2021,2Q2023
100266,Blood Incompatibility,0.000,,3Q2021,2Q2023
100266,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.409,,3Q2021,2Q2023
100267,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100267,Air Embolism,0.000,,3Q2021,2Q2023
100267,Blood Incompatibility,0.000,,3Q2021,2Q2023
100267,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
100268,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100268,Air Embolism,0.000,,3Q2021,2Q2023
100268,Blood Incompatibility,0.000,,3Q2021,2Q2023
100268,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.652,,3Q2021,2Q2023
100269,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100269,Air Embolism,0.000,,3Q2021,2Q2023
100269,Blood Incompatibility,0.000,,3Q2021,2Q2023
100269,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.279,,3Q2021,2Q2023
100275,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100275,Air Embolism,0.000,,3Q2021,2Q2023
100275,Blood Incompatibility,0.000,,3Q2021,2Q2023
100275,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.406,,3Q2021,2Q2023
100276,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100276,Air Embolism,0.000,,3Q2021,2Q2023
100276,Blood Incompatibility,0.000,,3Q2021,2Q2023
100276,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
100277,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100277,Air Embolism,0.000,,3Q2021,2Q2023
100277,Blood Incompatibility,0.000,,3Q2021,2Q2023
100277,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
100281,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100281,Air Embolism,0.000,,3Q2021,2Q2023
100281,Blood Incompatibility,0.000,,3Q2021,2Q2023
100281,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.617,,3Q2021,2Q2023
100284,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100284,Air Embolism,0.000,,3Q2021,2Q2023
100284,Blood Incompatibility,0.000,,3Q2021,2Q2023
100284,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
100285,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100285,Air Embolism,0.000,,3Q2021,2Q2023
100285,Blood Incompatibility,0.000,,3Q2021,2Q2023
100285,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.000,,3Q2021,2Q2023
100286,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100286,Air Embolism,0.000,,3Q2021,2Q2023
100286,Blood Incompatibility,0.000,,3Q2021,2Q2023
100286,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.673,,3Q2021,2Q2023
100287,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
100287,Air Embolism,0.000,,3Q2021,2Q2023
100287,Blood Incompatibility,0.000,,3Q2021,2Q2023
100287,"Falls and Trauma (Includes fractures, dislocations, intracranial injuries, crushing injuries, burns, other injuries)",0.789,,3Q2021,2Q2023
100288,Foreign Object Retained After Surgery,0.000,,3Q2021,2Q2023
